2.728033446382376878e-09,8.000000000000000000e+00,2.400000000000000000e+01,2.800000000000000000e+01
2.710988356379040957e-09,8.000000000000000000e+00,2.500000000000000000e+01,2.700000000000000000e+01
-1.144805543576447194e-09,8.000000000000000000e+00,2.600000000000000000e+01,2.600000000000000000e+01
2.254451314414988062e-09,9.000000000000000000e+00,2.100000000000000000e+01,3.000000000000000000e+01
-1.206168747536487595e-09,9.000000000000000000e+00,2.200000000000000000e+01,2.900000000000000000e+01
1.159773277376985616e-09,9.000000000000000000e+00,2.300000000000000000e+01,2.800000000000000000e+01
-1.610191002195410456e-09,9.000000000000000000e+00,2.400000000000000000e+01,2.700000000000000000e+01
3.083214916539170350e-09,9.000000000000000000e+00,2.500000000000000000e+01,2.600000000000000000e+01
-1.828265616535776554e-09,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01
4.763423260887085159e-09,1.000000000000000000e+01,2.100000000000000000e+01,2.900000000000000000e+01
-5.963086056696557192e-10,1.000000000000000000e+01,2.200000000000000000e+01,2.800000000000000000e+01
-2.841121279906139942e-09,1.000000000000000000e+01,2.300000000000000000e+01,2.700000000000000000e+01
7.557351882509453047e-10,1.000000000000000000e+01,2.400000000000000000e+01,2.600000000000000000e+01
1.389045784868077324e-09,1.000000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01
4.156263223336435637e-09,1.100000000000000000e+01,1.900000000000000000e+01,3.000000000000000000e+01
3.245606521735067718e-10,1.100000000000000000e+01,2.000000000000000000e+01,2.900000000000000000e+01
2.760919154098601809e-11,1.100000000000000000e+01,2.100000000000000000e+01,2.800000000000000000e+01
-6.278101824427768472e-10,1.100000000000000000e+01,2.200000000000000000e+01,2.700000000000000000e+01
-8.132945355221845716e-10,1.100000000000000000e+01,2.300000000000000000e+01,2.600000000000000000e+01
1.923404892688488224e-09,1.100000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01
-1.337954219713365682e-09,1.200000000000000000e+01,1.800000000000000000e+01,3.000000000000000000e+01
-1.703047765035699976e-09,1.200000000000000000e+01,1.900000000000000000e+01,2.900000000000000000e+01
1.793565845094177656e-10,1.200000000000000000e+01,2.000000000000000000e+01,2.800000000000000000e+01
-8.068561183122610312e-10,1.200000000000000000e+01,2.100000000000000000e+01,2.700000000000000000e+01
2.089561918610173401e-10,1.200000000000000000e+01,2.200000000000000000e+01,2.600000000000000000e+01
1.818986648868944983e-09,1.200000000000000000e+01,2.300000000000000000e+01,2.500000000000000000e+01
-5.057867232594791854e-10,1.200000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01
5.534071508713187799e-09,1.300000000000000000e+01,1.700000000000000000e+01,3.000000000000000000e+01
2.481722117343037888e-10,1.300000000000000000e+01,1.800000000000000000e+01,2.900000000000000000e+01
3.298071782269776451e-11,1.300000000000000000e+01,1.900000000000000000e+01,2.800000000000000000e+01
-6.664559241213885394e-10,1.300000000000000000e+01,2.000000000000000000e+01,2.700000000000000000e+01
-3.197492835293108454e-10,1.300000000000000000e+01,2.100000000000000000e+01,2.600000000000000000e+01
-7.510359757663258477e-10,1.300000000000000000e+01,2.200000000000000000e+01,2.500000000000000000e+01
1.298220256124344306e-09,1.300000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01
1.247761833065107963e-09,1.400000000000000000e+01,1.600000000000000000e+01,3.000000000000000000e+01
-3.827452761984217944e-10,1.400000000000000000e+01,1.700000000000000000e+01,2.900000000000000000e+01
-1.599539972960507031e-09,1.400000000000000000e+01,1.800000000000000000e+01,2.800000000000000000e+01
2.022707761870376017e-09,1.400000000000000000e+01,1.900000000000000000e+01,2.700000000000000000e+01
-1.496569328991502531e-10,1.400000000000000000e+01,2.000000000000000000e+01,2.600000000000000000e+01
9.757384384843621979e-10,1.400000000000000000e+01,2.100000000000000000e+01,2.500000000000000000e+01
1.947449474370446659e-09,1.400000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01
6.843426259778170736e-10,1.400000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
-4.932967626606843260e-10,1.500000000000000000e+01,1.500000000000000000e+01,3.000000000000000000e+01
8.519643000780866236e-10,1.500000000000000000e+01,1.600000000000000000e+01,2.900000000000000000e+01
1.744747201455092934e-09,1.500000000000000000e+01,1.700000000000000000e+01,2.800000000000000000e+01
8.736950305338405296e-10,1.500000000000000000e+01,1.800000000000000000e+01,2.700000000000000000e+01
2.787299333170716252e-09,1.500000000000000000e+01,1.900000000000000000e+01,2.600000000000000000e+01
2.157155580136180172e-09,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01
4.573186719780596414e-10,1.500000000000000000e+01,2.100000000000000000e+01,2.400000000000000000e+01
-4.442871788295902260e-10,1.500000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01
-4.458592235546991725e-11,1.600000000000000000e+01,1.600000000000000000e+01,2.800000000000000000e+01
-1.325737787110332721e-09,1.600000000000000000e+01,1.700000000000000000e+01,2.700000000000000000e+01
-6.041240628924364348e-10,1.600000000000000000e+01,1.800000000000000000e+01,2.600000000000000000e+01
2.087626924339483986e-10,1.600000000000000000e+01,1.900000000000000000e+01,2.500000000000000000e+01
-6.431183991412032570e-10,1.600000000000000000e+01,2.000000000000000000e+01,2.400000000000000000e+01
5.753724495732474973e-10,1.600000000000000000e+01,2.100000000000000000e+01,2.300000000000000000e+01
-9.368008787186572190e-10,1.600000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01
3.359924184724061383e-10,1.700000000000000000e+01,1.700000000000000000e+01,2.600000000000000000e+01
1.045289698175984366e-09,1.700000000000000000e+01,1.800000000000000000e+01,2.500000000000000000e+01
8.928687859096509120e-11,1.700000000000000000e+01,1.900000000000000000e+01,2.400000000000000000e+01
-9.557175427925823093e-10,1.700000000000000000e+01,2.000000000000000000e+01,2.300000000000000000e+01
1.282050818642089415e-09,1.700000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01
7.376120836465649697e-11,1.800000000000000000e+01,1.800000000000000000e+01,2.400000000000000000e+01
3.295624685894835946e-10,1.800000000000000000e+01,1.900000000000000000e+01,2.300000000000000000e+01
-1.060552972310420522e-09,1.800000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01
-1.402947682092101281e-09,1.800000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01
7.829684580836506171e-10,1.900000000000000000e+01,1.900000000000000000e+01,2.200000000000000000e+01
5.274240592131984326e-10,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01
-1.374237661157846498e-10,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01
